from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5961919;5975375;214;15006;74;47;15372;65;62;18338;66;63;15537;43;17040;37;17045;23
5961920;5975375;213;14889;72;46;15133;64;60;18222;65;61;15421;42;16891;37;16896;23
5961921;5975375;212;14865;72;46;14998;63;58;18044;65;60;18044;42;16727;37;16732;23
5961928;5975375;215;15062;71;45;14798;59;50;15569;60;50;15569;42;16266;36;16272;22
5961929;5975375;212;14828;70;44;14705;55;46;15334;57;46;15334;42;16569;36;16576;22
5961930;5975375;212;14825;71;45;14830;57;50;15569;58;50;15569;43;16722;37;16728;23
5961931;5975375;215;15083;73;46;15178;61;53;15827;64;53;15827;43;17129;37;17135;23
5961932;5975375;223;15592;73;46;15178;72;62;16336;72;68;15846;43;17543;37;17549;23
5961938;5975375;246;17250;82;52;17075;73;56;17465;71;56;17465;47;19093;40;19143;25
5961939;5975375;247;17274;82;52;17075;74;56;17488;71;56;17488;47;19237;40;19287;25
5963572;5975375;374;26205;115;73;26206;90;70;29386;92;70;29386;51;28798;44;29333;28
5963573;5975375;379;26511;107;68;23986;94;75;29692;94;75;29692;51;29037;44;29572;28
5963574;5975375;352;24668;107;68;23969;79;66;26435;80;67;26435;50;24820;43;24820;27
5963575;5975375;344;24075;107;68;24023;72;58;25842;71;59;25842;50;24672;43;24672;28
5963576;5975375;333;23283;107;68;23507;71;61;25226;69;61;25226;49;24254;42;24254;27
5963577;5975375;326;22816;104;66;23006;65;58;25001;65;58;25001;49;23838;42;23838;27
5963578;5975375;321;22468;102;64;22715;61;56;24845;65;56;24845;48;24050;41;23350;26
5963579;5975375;319;22295;101;64;22532;64;56;24893;65;56;24893;47;23496;40;23496;25
5963580;5975375;316;22093;99;63;22398;61;55;24332;62;55;24332;48;22717;41;22717;26
5963581;5975375;314;22007;99;63;22267;61;54;24311;63;54;24311;47;22682;40;22682;25
5963582;5975375;307;21522;96;61;21830;63;58;25917;65;58;25917;44;22172;37;22172;24
5963583;5975375;310;21689;96;61;21675;69;57;25631;71;57;25633;44;23080;37;23080;24
5963584;5975375;307;21496;100;63;21681;66;55;25439;68;58;25439;46;22927;39;22927;25
5963585;5975375;304;21303;102;64;21650;73;62;26117;71;60;25867;47;23448;40;23448;26
5963586;5975375;288;20178;101;64;21244;81;75;24560;79;74;24560;48;23475;41;23475;26
5963587;5975375;283;19785;92;59;19686;78;70;23571;74;70;23571;48;24209;41;24209;26
5963588;5975375;279;19501;92;59;19686;76;66;23286;73;66;23286;48;21421;41;21421;26
5963589;5975375;275;19241;89;57;19187;70;62;23026;70;62;23026;44;21222;38;21222;24
5963590;5975375;271;18987;88;56;19029;67;62;22773;68;58;22773;44;20827;38;20827;24
5963591;5975375;269;18797;89;56;19057;66;60;22580;62;56;22580;45;20891;38;20891;24
5963592;5975375;264;18473;86;55;18564;59;55;22255;58;51;22255;44;20855;38;20855;24
5963593;5975375;259;18125;85;54;18271;59;56;22336;57;52;22336;44;20848;38;20848;24
5963594;5975375;254;17808;83;52;18006;56;52;19798;53;48;19798;43;18826;36;18789;23
5963595;5975375;251;17553;81;51;17687;53;48;19543;51;44;19543;42;18537;35;18499;22
5963596;5975375;247;17287;80;51;17388;52;47;19462;51;43;19462;41;18360;35;18322;22
5963597;5975375;242;16944;78;50;17057;52;46;19111;50;42;19111;41;18112;34;18074;21
5963598;5975375;238;16649;78;50;17050;52;47;19149;50;43;19149;40;17960;33;17923;21
5963599;5975375;235;16421;78;50;16670;55;51;19432;51;47;19432;41;17999;34;17961;21
5963600;5975375;230;16086;78;49;16577;57;54;18963;57;49;18963;41;17771;34;17734;21
5963601;5975375;226;15819;79;50;16736;57;53;17451;58;53;19123;41;18070;35;18032;22
5963602;5975375;221;15438;72;46;15473;56;52;17364;59;53;17364;42;18307;36;18270;22
5963603;5975375;218;15252;71;45;15262;56;50;16651;61;51;16651;43;18716;36;18678;22
5963604;5975375;214;15002;71;45;15096;54;45;16342;57;46;16342;41;17060;34;17060;22
5963605;5975375;210;14718;70;44;14911;57;53;16868;62;54;16868;40;16412;34;16412;21
5963606;5975375;206;14395;68;43;14519;55;48;16545;58;49;16545;39;16786;33;16786;21
5963607;5975375;204;14307;67;43;14276;54;48;16538;57;49;16538;39;16333;33;16333;21
5963608;5975375;200;14007;68;43;14471;54;48;16516;57;51;16516;38;16351;32;16351;20
5963609;5975375;196;13689;64;41;13643;52;46;15373;55;49;15373;35;15742;30;15742;19
5963610;5975375;202;14141;63;40;13469;58;51;18326;59;54;15699;35;15120;29;15120;19
5963611;5975375;186;13002;62;39;13183;45;38;14787;45;40;14787;35;15022;29;15022;19
5963612;5975375;184;12891;59;38;12725;44;34;14499;43;36;14499;33;14638;28;14638;17
5963613;5975375;182;12730;-1;-1;-1;45;38;14770;45;40;14770;32;14350;27;14350;17
5963614;5975375;175;12262;58;37;12387;42;34;13984;44;36;13984;33;14022;28;14022;18
5963615;5975375;174;12175;57;36;12273;44;35;13931;44;37;13931;35;14609;30;14609;18
5963616;5975375;169;11836;55;35;11946;41;32;13709;43;34;13709;35;14390;29;14390;18
5963617;5975375;167;11704;54;35;11756;43;36;13986;43;38;13986;35;14714;29;14714;18
5963618;5975375;166;11605;55;35;11471;43;35;12578;43;40;12601;35;14786;29;14792;18
5963619;5975375;159;11116;52;33;11039;39;36;12320;41;36;12320;34;12756;29;12756;17
5963620;5975375;155;10835;52;33;10823;38;35;12257;40;35;12257;34;12760;29;12760;17
5963621;5975375;151;10584;51;32;10636;37;34;11620;38;34;11620;33;12176;29;12176;17
5963622;5975375;146;10248;49;31;10291;32;30;11344;34;30;11344;31;11889;27;11889;16
5963623;5975375;144;10078;50;31;10271;33;31;11144;34;32;11144;31;11854;27;11854;16
5963624;5975375;143;10004;47;30;10007;33;31;11164;34;32;11164;30;11298;26;11298;15
5963625;5975375;139;9734;47;30;9761;34;33;11036;36;33;11036;30;11270;26;11270;15
5963626;5975375;136;9493;46;29;9629;33;31;9499;32;31;9499;29;11057;26;11057;15
5963627;5975375;131;9191;45;29;9299;28;27;9197;29;27;9197;29;10483;25;10483;15
5963628;5975375;130;9082;45;28;9191;23;21;8827;24;21;8827;28;10400;25;10400;15
5963629;5975375;130;9096;44;28;9165;18;17;8521;19;17;8521;30;10633;27;10633;16
5963630;5975375;128;8991;45;29;9283;17;16;8437;17;16;8437;28;10410;25;10410;15
5963631;5975375;124;8690;42;27;8721;21;20;8725;22;20;8725;28;10312;24;10312;15
5963632;5975375;124;8672;42;27;8641;28;26;9164;29;26;9164;28;10251;25;10251;15
5963633;5975375;125;8729;42;26;8726;31;30;9420;32;30;9420;28;10413;24;10413;15
5963635;5975375;109;7597;35;22;7112;34;33;10395;37;31;10395;27;8440;23;8440;15
5963636;5975375;102;7150;34;22;6981;37;34;10968;38;32;10968;27;7968;23;7968;15
5963637;5975375;97;6781;33;21;6783;31;29;10600;33;27;10600;26;7699;23;7699;14
5963638;5975375;94;6563;34;22;6750;34;32;10834;38;30;10834;26;7565;23;7565;14
5963639;5975375;92;6447;32;20;6346;37;35;11604;38;33;11604;25;7450;22;7450;13
5963640;5975375;92;6428;32;20;6346;37;35;11587;38;33;11587;24;7588;21;7588;13
5963645;5975375;60;4222;22;14;3964;40;33;5140;40;32;5140;19;4944;17;4757;10
5963646;5975375;57;3979;22;14;3995;36;30;4897;36;29;4897;20;4993;17;4806;11
5963647;5975375;54;3764;20;13;3672;33;29;4850;33;28;4850;19;4585;17;4398;11
5963648;5975375;44;3110;17;11;3126;28;26;4145;27;25;4145;18;4103;16;3916;10
5963649;5975375;41;2858;17;11;2885;24;22;3159;24;21;3159;16;3712;15;3525;10
5963650;5975375;37;2594;15;10;2598;20;19;2933;20;18;2933;15;3273;14;3273;9
5963651;5975375;34;2403;14;9;2492;16;15;2412;17;14;2412;15;3012;14;3012;9
5963652;5975375;32;2251;13;8;2338;17;15;2263;16;15;2473;15;3068;14;3068;9
5963653;5975375;34;2356;12;8;2252;22;20;2520;23;21;3074;16;3255;14;3255;9
5963654;5975375;30;2090;10;7;2014;21;19;2416;21;19;2416;16;3026;14;3026;9
5963655;5975375;28;1984;10;6;1986;22;18;2554;21;17;2554;16;3172;14;3172;9
5963656;5975375;28;1962;10;6;1901;18;15;2309;19;14;2309;15;3411;13;3411;9
5963657;5975375;30;2086;11;7;2077;18;16;2390;19;15;2390;15;3744;13;3744;9
5963658;5975375;30;2082;12;8;2069;17;15;2282;17;14;2282;15;4162;13;4180;9
5963659;5975375;31;2168;14;9;2216;14;12;2794;15;12;2794;15;4405;14;4207;9
5963660;5975375;33;2319;14;9;2263;12;10;2658;12;10;2658;15;4242;13;4260;9
5963661;5975375;36;2511;15;10;2489;15;13;2871;15;13;2871;18;4499;16;4517;11
5963662;5975375;37;2615;14;9;2609;17;16;3055;18;16;3055;18;4238;16;4256;10
5963663;5975375;41;2857;15;10;2875;15;14;3735;16;14;3735;20;-1;18;-1;10
5963664;5975375;54;3753;16;11;3082;19;18;4012;19;18;4012;19;4841;17;4859;10
5963665;5975375;49;3435;18;12;3437;19;18;4015;19;18;4015;20;5089;18;5107;11
5963666;5975375;52;3673;20;13;3794;23;21;4252;23;21;4252;18;6186;17;6179;10
5963667;5975375;63;4386;22;14;4354;27;23;4681;26;22;4681;20;5937;18;5930;11
5963668;5975375;62;4323;22;14;4285;23;22;5809;23;22;5809;19;5874;17;5867;10
5963669;5975375;64;4492;24;15;4685;21;19;5640;22;19;5640;25;6075;22;6093;13
5963670;5975375;68;4783;25;16;4954;17;16;5374;18;16;5374;22;6688;20;6705;12
5963671;5975375;74;5162;27;17;5321;20;19;5604;20;19;5604;23;6835;20;6852;12
5963672;5975375;76;5289;27;17;5465;21;19;5643;22;19;5643;23;7380;21;7398;13
5963673;5975375;80;5613;29;18;5704;26;25;5998;27;25;5998;24;7297;21;7315;13
5963674;5975375;103;7211;29;18;5704;35;31;7307;36;32;7307;26;8779;23;8772;14
5963675;5975375;97;6806;32;21;6760;29;25;6901;30;26;6901;25;8402;22;8396;13
5963676;5975375;98;6888;33;21;6954;29;26;7014;28;27;7542;25;8657;23;8650;13
5963677;5975375;103;7186;34;22;7175;29;26;7225;29;25;7757;26;8911;23;8905;14
5963678;5975375;107;7513;48;31;10451;27;25;7837;28;26;7837;30;9154;26;9147;15
5963679;5975375;111;7736;38;24;7817;27;26;8042;30;27;8042;27;9522;24;9515;14
5963680;5975375;116;8086;39;25;8078;33;32;8760;34;32;8760;30;10334;27;10328;15
5963681;5975375;120;8373;40;26;8335;34;33;8888;36;34;8888;30;10368;27;10361;15
5963682;5975375;123;8634;42;27;8683;37;30;9364;38;31;9364;31;10516;28;10510;16
5963683;5975375;125;8773;42;26;8738;38;34;9670;41;34;9789;31;10441;27;10434;16
5963689;5975375;218;15265;76;48;15574;70;64;18444;70;67;15797;44;17349;38;17354;24
5963690;5975375;219;15296;74;47;15364;70;64;18474;72;67;15827;43;17326;37;17331;23
5963698;5975375;220;15391;72;46;15085;66;58;16135;67;58;16135;43;16767;37;16774;23
5963699;5975375;216;15086;72;46;15085;61;53;15830;64;53;15830;43;16950;37;16956;23
5963700;5975375;215;15018;72;46;15048;60;52;15762;62;52;15762;43;17016;37;17022;23
5963701;5975375;219;15362;73;46;15196;66;57;16106;67;57;16106;43;17042;37;17048;23
5963702;5975375;220;15390;75;47;15437;66;58;16134;67;58;16134;44;17446;38;17452;24
5965339;5975375;349;24450;115;73;26206;79;63;26216;77;64;26216;51;29176;44;29711;28
5965340;5975375;353;24678;107;68;23969;79;66;26444;80;67;26444;50;24931;43;24931;27
5965341;5975375;346;24235;105;67;23408;76;60;26001;71;61;26001;49;23875;42;23875;27
5965342;5975375;336;23555;105;67;23408;73;65;25498;74;65;25498;49;24228;42;24228;27
5965343;5975375;326;22795;102;65;22881;75;65;25069;74;65;25069;48;23919;41;23919;26
5965344;5975375;321;22496;102;65;22866;71;61;24770;72;61;24770;48;24006;41;23306;26
5965345;5975375;319;22297;101;64;22628;65;58;24572;67;58;24572;47;23679;40;22980;26
5965346;5975375;314;21950;99;63;22232;62;53;24224;67;53;24224;47;22608;39;22608;25
5965347;5975375;311;21786;98;62;22050;65;56;24436;72;56;24436;46;22281;39;22281;25
5965348;5975375;305;21342;98;62;22125;70;62;26212;69;62;26212;46;22718;39;22718;25
5965349;5975375;308;21526;98;62;21459;70;61;26166;69;61;26166;45;22352;38;22352;24
5965350;5975375;309;21636;101;64;21720;71;59;25763;71;59;25766;47;23093;40;23093;26
5965351;5975375;292;20460;103;65;21914;76;71;24290;78;71;24085;47;23483;40;23483;26
5965352;5975375;287;20120;103;65;21908;80;74;24501;79;73;24501;47;23437;40;23437;26
5965353;5975375;282;19734;92;59;19686;75;70;22858;74;70;22858;47;23784;40;23784;26
5965354;5975375;280;19633;92;59;19686;76;68;23473;73;68;23473;45;21521;39;21521;24
5965355;5975375;279;19508;95;60;19748;76;66;23293;73;66;23293;46;21322;39;21322;25
5965356;5975375;273;19125;88;56;18955;68;64;22911;69;60;22911;44;20698;38;20698;24
5965357;5975375;266;18644;87;55;18673;63;58;22460;59;54;22460;44;20475;37;20475;23
5965358;5975375;260;18222;85;54;18394;56;51;22002;56;47;22002;44;20647;37;20647;24
5965359;5975375;256;17939;84;53;18094;56;50;21752;54;46;21752;43;20334;37;20334;23
5965360;5975375;254;17793;82;52;17900;56;52;19783;51;48;19783;43;20492;36;20492;22
5965361;5975375;251;17538;81;51;17542;56;52;19767;54;48;19767;42;18483;35;18445;22
5965362;5975375;245;17176;80;51;17375;52;47;19441;50;43;19441;43;18162;36;18914;22
5965363;5975375;242;16912;79;50;17086;49;45;19016;48;41;19016;42;18007;35;18568;22
5965364;5975375;237;16593;77;49;16752;52;46;19113;50;42;19113;40;17644;33;17606;21
5965365;5975375;237;16568;77;49;16491;52;50;18628;51;46;19408;41;17823;34;17785;21
5965366;5975375;230;16070;76;48;16229;52;50;18641;51;45;18641;40;17547;33;17510;21
5965367;5975375;226;15824;76;48;16110;54;52;18826;53;47;18826;40;17723;34;17686;21
5965368;5975375;220;15427;72;46;15492;55;47;17079;56;49;17079;41;18015;35;17978;22
5965369;5975375;218;15276;71;45;15200;55;49;17156;59;51;17156;42;18113;35;18075;22
5965370;5975375;211;14787;70;44;14915;51;43;16186;55;44;16186;41;18543;34;18505;21
5965371;5975375;208;14593;70;44;14881;48;40;15992;52;41;15992;40;16302;34;16302;21
5965372;5975375;205;14334;68;43;14396;54;47;16484;57;48;16484;39;16101;33;16101;20
5965373;5975375;200;14026;67;42;14162;50;43;16176;53;44;16176;39;15808;33;15808;20
5965374;5975375;199;13934;65;41;13974;50;43;16206;53;44;16206;36;15624;30;15624;18
5965375;5975375;194;13580;65;41;13702;49;41;15065;49;42;15065;35;15584;30;15584;19
5965376;5975375;192;13453;64;41;13538;49;43;15214;52;46;15214;35;15195;30;15195;19
5965377;5975375;189;13223;63;40;13336;46;40;14501;46;42;14501;35;14987;29;14987;18
5965378;5975375;182;12708;60;38;12798;43;36;14618;43;38;14618;33;15029;28;15029;17
5965379;5975375;179;12511;59;37;12655;45;37;14203;44;39;14203;36;14494;30;14494;18
5965380;5975375;173;12129;58;37;12295;38;31;13793;41;33;13793;35;13870;29;13870;19
5965381;5975375;169;11855;57;36;12233;38;31;13789;41;33;13789;34;14212;28;14212;17
5965382;5975375;165;11582;54;35;11671;38;30;13572;40;32;13572;34;14256;29;14256;17
5965383;5975375;163;11425;54;34;11513;40;38;12421;42;38;12421;33;12917;28;12917;18
5965384;5975375;159;11150;52;33;11156;36;34;12146;38;34;12146;34;13089;29;13089;18
5965385;5975375;157;10962;52;33;10952;34;32;12015;34;32;12015;34;12900;30;12900;17
5965386;5975375;154;10773;51;33;10754;33;30;11909;34;30;11909;33;12470;29;12470;17
5965387;5975375;150;10495;50;32;10501;36;34;12196;38;34;12196;33;12210;28;12210;17
5965388;5975375;145;10116;49;31;10165;36;33;11524;35;33;11524;32;11965;28;11965;16
5965389;5975375;141;9874;48;30;9914;33;31;11143;34;31;10912;31;11833;27;11833;16
5965390;5975375;138;9692;46;29;9781;31;30;10797;32;30;10797;31;11605;26;11605;16
5965391;5975375;136;9504;45;29;9553;31;29;10768;32;29;10768;31;11677;26;11677;16
5965392;5975375;133;9337;45;28;9484;31;30;10817;32;30;10817;31;10748;26;10317;16
5965393;5975375;131;9149;44;28;9241;27;26;9154;28;26;9154;29;10417;24;10417;15
5965394;5975375;126;8850;43;27;8927;27;26;9127;28;26;9127;28;10100;25;10100;15
5965395;5975375;127;8912;44;28;9008;24;23;8904;25;23;8904;28;10007;24;10007;15
5965396;5975375;124;8681;43;27;8826;26;24;9036;27;24;9036;28;9985;24;9985;14
5965397;5975375;123;8638;41;26;8639;26;24;8982;26;24;8982;28;10391;24;10391;15
5965398;5975375;120;8367;40;26;8375;27;25;9092;28;25;9092;27;9956;24;9956;14
5965399;5975375;124;8656;41;26;8549;31;30;9408;32;30;9408;28;9999;24;9999;14
5965400;5975375;110;7682;37;24;7627;33;31;8595;34;31;8595;28;10148;24;10148;14
5965401;5975375;106;7443;36;23;7409;33;31;10228;34;29;10228;28;8383;24;8383;15
5965402;5975375;102;7145;35;22;7202;32;30;10176;34;28;10176;27;8118;23;8118;14
5965403;5975375;104;7272;34;22;6911;37;35;10509;38;33;10509;26;7995;23;7995;14
5965404;5975375;98;6888;35;22;6770;37;35;10993;38;33;10993;26;7948;23;7948;14
5965412;5975375;61;4300;24;15;4183;42;34;5218;41;33;5218;20;5266;18;5079;11
5965415;5975375;39;2716;16;10;2757;24;23;2966;23;22;2966;16;3651;15;3586;10
5965416;5975375;36;2489;14;9;2528;21;20;2740;20;19;2740;15;3394;14;3330;9
5965417;5975375;32;2214;13;8;2309;19;16;2332;18;16;2332;14;3008;13;2899;9
5965418;5975375;29;2027;12;8;2084;13;12;2023;13;12;2023;13;2621;12;2621;8
5965419;5975375;29;2036;11;7;1968;16;14;2090;17;14;2090;15;2681;14;2681;9
5965420;5975375;29;2032;11;7;1987;18;17;2277;19;17;2277;16;2847;14;2847;9
5965421;5975375;26;1786;8;6;1660;20;16;2314;20;15;2314;17;3298;15;3298;10
5965422;5975375;25;1784;9;6;1732;16;13;2107;17;12;2107;14;3001;13;3648;9
5965423;5975375;26;1823;10;6;1733;15;14;1985;16;14;1985;13;2631;12;2631;9
5965424;5975375;27;1894;12;7;1848;15;13;2097;15;13;2097;14;3944;13;3961;9
5965425;5975375;28;1977;12;8;1934;15;13;1849;15;13;1849;14;3840;13;3858;9
5965426;5975375;31;2188;13;8;2099;17;15;3001;17;15;3001;15;3970;13;3988;9
5965427;5975375;32;2217;12;8;2224;17;17;3129;18;16;2649;15;3837;14;3837;9
5965428;5975375;36;2527;14;9;2532;19;18;2726;19;17;2726;16;4326;15;4344;9
5965429;5975375;46;3222;15;10;2871;18;16;3892;18;16;3892;22;-1;20;-1;12
5965430;5975375;48;3348;17;11;3104;19;18;4002;19;18;4002;20;6651;19;6645;11
5965431;5975375;49;3451;18;12;3494;20;19;4093;20;19;4093;20;6620;18;6614;10
5965432;5975375;75;5240;19;12;3508;35;28;6792;35;27;6792;20;6207;18;6225;10
5965433;5975375;62;4343;22;14;4315;27;23;4665;26;22;4665;20;5888;18;5905;10
5965434;5975375;61;4289;23;14;4382;26;24;5984;26;21;4611;20;5863;18;5880;10
5965435;5975375;65;4553;24;15;4627;23;22;5801;23;22;5801;21;6326;19;6343;11
5965436;5975375;69;4801;25;16;4967;23;21;5778;23;19;4962;21;6380;19;6397;11
5965437;5975375;72;5070;26;17;5159;24;22;5850;24;22;5850;22;6678;19;6695;12
5965438;5975375;77;5389;28;18;5483;26;24;5975;26;23;5739;23;7048;20;7065;12
5965439;5975375;81;5671;28;18;5541;27;27;6150;28;27;6150;23;7289;21;7307;13
5965440;5975375;103;7201;33;21;6977;35;31;7298;36;32;7298;26;8660;23;8653;13
5965441;5975375;104;7277;33;21;6977;36;32;7374;37;33;7374;26;8642;23;8635;14
5965442;5975375;101;7071;34;22;7104;32;27;7134;32;28;7134;26;8765;23;8758;13
5965443;5975375;105;7318;35;22;7237;32;29;7430;32;29;8021;27;9065;24;9059;14
5965444;5975375;108;7552;36;23;7555;29;28;8180;31;30;8180;30;9258;26;9240;15
5965445;5975375;112;7806;37;24;7812;28;27;8470;30;28;8470;28;9510;25;9504;14
5965446;5975375;117;8218;40;25;8277;30;28;8714;32;29;8714;29;10120;26;10114;15
5965447;5975375;120;8398;41;26;8483;32;28;8742;34;31;9014;30;10185;26;10179;15
5965448;5975375;124;8687;42;27;8723;34;30;9381;36;33;9158;31;10626;27;10619;15
5965449;5975375;128;8969;42;27;8819;38;32;9770;39;33;9770;31;10837;27;10830;15
5965466;5975375;220;15377;73;47;15279;63;57;16060;66;57;16060;43;17118;38;17124;23
5965467;5975375;220;15386;74;47;15390;66;58;16130;67;58;16130;44;17259;38;17265;24
5965468;5975375;223;15610;75;48;15531;72;62;16354;72;61;16354;45;17659;39;17665;24
5967093;5975375;353;24727;112;71;25521;79;67;26494;81;68;26494;49;29139;43;29674;27
5967094;5975375;355;24850;105;67;23408;79;68;26620;81;70;26617;49;24831;42;24831;27
5967095;5975375;334;23400;105;67;23408;80;74;25730;81;74;25730;49;23680;42;23680;27
5967096;5975375;331;23148;105;66;23221;77;70;25422;77;70;25422;49;23561;42;23561;27
5967097;5975375;328;22960;106;67;23229;78;67;25235;76;67;25235;49;23988;42;23988;27
5967098;5975375;322;22552;102;65;22936;73;62;24827;72;62;24827;48;24066;41;23366;26
5967099;5975375;320;22375;101;64;22710;68;59;24649;72;59;24649;48;23060;40;23060;26
5967100;5975375;313;21878;99;63;22296;65;57;24478;72;57;24478;46;22490;39;22490;25
5967101;5975375;307;21496;97;61;21739;62;52;23767;66;52;23767;45;22108;38;22108;24
5967102;5975375;309;21597;97;61;21768;62;55;23961;67;55;23961;45;21933;38;21933;24
5967103;5975375;299;20949;100;63;21126;70;62;24286;69;62;24286;43;21574;36;21574;23
5967104;5975375;298;20877;100;63;21108;75;69;26670;75;69;26670;44;22748;37;22748;24
5967105;5975375;292;20439;100;63;21054;73;67;23830;75;67;24036;45;23038;38;23038;24
5967106;5975375;287;20112;98;62;20794;75;69;24146;77;69;24146;45;23467;38;23467;24
5967107;5975375;282;19709;92;58;20102;73;68;23897;72;68;24103;44;23919;37;23919;24
5967108;5975375;278;19472;93;59;19511;75;68;23440;73;68;23440;45;22052;39;22052;24
5967109;5975375;273;19133;93;59;19511;69;63;23100;68;61;22256;45;21113;39;21113;24
5967110;5975375;271;18995;90;57;19238;67;63;22808;66;59;22808;44;20901;38;20901;24
5967111;5975375;263;18422;86;54;18533;59;55;21904;58;52;21904;43;20148;37;20148;23
5967112;5975375;259;18099;84;53;18254;56;50;21579;55;47;21579;43;20037;36;20037;23
5967113;5975375;254;17778;83;53;17950;56;51;21634;55;48;21634;43;20171;37;20171;23
5967114;5975375;250;17524;81;52;17609;59;54;22025;56;50;22025;42;20228;36;20228;23
5967115;5975375;246;17247;80;51;17389;57;53;19566;57;49;19874;42;18552;35;18514;22
5967116;5975375;243;17020;79;50;17190;54;50;19374;51;46;19374;41;18250;34;18212;21
5967117;5975375;240;16823;78;49;16840;54;49;19330;51;45;19330;43;18591;36;18553;22
5967118;5975375;240;16778;78;50;16954;56;51;19465;53;47;19465;43;17865;36;18838;23
5967119;5975375;232;16224;76;48;16397;48;45;18283;48;40;18283;39;17190;32;17153;20
5967120;5975375;227;15919;75;47;16024;52;50;18664;50;45;18664;39;17489;33;17452;20
5967121;5975375;224;15659;73;46;15689;54;46;16988;54;48;16988;40;17766;33;17728;21
5967122;5975375;219;15350;73;46;15493;52;44;16861;54;46;16861;40;17714;34;17677;21
5967123;5975375;216;15109;71;45;15242;50;42;16703;52;44;16703;41;16958;35;16958;22
5967124;5975375;211;14756;71;45;15309;51;43;16155;55;44;16155;41;18577;34;18539;21
